customer_id,state,age_group,income_band,customer_segment,credit_score_band,tenure_band,estimated_income,tenure_years,estimated_credit_score
CUST002994,OH,45-54,125K-200K,Emerging Affluent,Very Good,3-5 Years,160000,4.0,760
CUST002995,NC,25-34,40K-75K,Mass Market,Fair,0-1 Years,57500,0.5,630
CUST002996,TN,65+,200K+,Mass Market,Good,0-1 Years,240000,0.5,700
CUST002997,PA,25-34,40K-75K,Small Business,Excellent,0-1 Years,57500,0.5,810
CUST002998,MA,18-24,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST002999,OR,35-44,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003000,GA,45-54,40K-75K,Emerging Affluent,Good,5-10 Years,57500,7.0,700
CUST003001,PA,45-54,200K+,Affluent,Good,1-3 Years,240000,2.0,700
CUST003002,MD,35-44,75K-125K,Small Business,Good,1-3 Years,100000,2.0,700
CUST003003,FL,55-64,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST003004,OR,18-24,40K-75K,Mass Market,Good,10+ Years,57500,12.0,700
CUST003005,VA,35-44,125K-200K,Emerging Affluent,Excellent,3-5 Years,160000,4.0,810
CUST003006,OH,25-34,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST003007,CO,35-44,125K-200K,Mass Market,Excellent,1-3 Years,160000,2.0,810
CUST003008,TX,55-64,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST003009,GA,25-34,40K-75K,Affluent,Good,10+ Years,57500,12.0,700
CUST003010,TX,45-54,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST003011,OR,25-34,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST003012,MA,35-44,75K-125K,Mass Market,Fair,10+ Years,100000,12.0,630
CUST003013,NJ,18-24,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST003014,CA,65+,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST003015,GA,65+,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST003016,GA,45-54,Under 40K,Affluent,Good,3-5 Years,30000,4.0,700
CUST003017,WA,55-64,75K-125K,Emerging Affluent,Poor,3-5 Years,100000,4.0,560
CUST003018,VA,55-64,125K-200K,Emerging Affluent,Very Good,3-5 Years,160000,4.0,760
CUST003019,OR,55-64,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST003020,GA,35-44,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST003021,FL,65+,75K-125K,Mass Market,Very Good,5-10 Years,100000,7.0,760
CUST003022,MN,55-64,125K-200K,Mass Market,Excellent,1-3 Years,160000,2.0,810
CUST003023,WA,45-54,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST003024,IL,45-54,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST003025,TX,25-34,Under 40K,Mass Market,Excellent,5-10 Years,30000,7.0,810
CUST003026,MI,55-64,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST003027,NJ,65+,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST003028,WA,45-54,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST003029,NJ,45-54,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST003030,PA,65+,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST003031,MD,25-34,Under 40K,Emerging Affluent,Very Good,1-3 Years,30000,2.0,760
CUST003032,MI,25-34,75K-125K,Emerging Affluent,Poor,1-3 Years,100000,2.0,560
CUST003033,FL,45-54,125K-200K,Emerging Affluent,Fair,1-3 Years,160000,2.0,630
CUST003034,CA,25-34,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST003035,MI,55-64,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003036,OH,55-64,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST003037,TN,18-24,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST003038,CA,25-34,200K+,Emerging Affluent,Very Good,1-3 Years,240000,2.0,760
CUST003039,GA,65+,40K-75K,Emerging Affluent,Very Good,10+ Years,57500,12.0,760
CUST003040,GA,35-44,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST003041,FL,25-34,40K-75K,Small Business,Fair,5-10 Years,57500,7.0,630
CUST003042,MD,25-34,Under 40K,Emerging Affluent,Poor,0-1 Years,30000,0.5,560
CUST003043,OR,25-34,200K+,Mass Market,Excellent,10+ Years,240000,12.0,810
CUST003044,NJ,25-34,125K-200K,Small Business,Very Good,1-3 Years,160000,2.0,760
CUST003045,IL,35-44,40K-75K,Affluent,Very Good,10+ Years,57500,12.0,760
CUST003046,MI,35-44,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST003047,OH,55-64,40K-75K,Affluent,Fair,0-1 Years,57500,0.5,630
CUST003048,VA,45-54,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST003049,FL,25-34,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003050,NY,18-24,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST003051,NJ,35-44,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003052,GA,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003053,AZ,45-54,125K-200K,Affluent,Very Good,1-3 Years,160000,2.0,760
CUST003054,VA,65+,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST003055,OR,35-44,Under 40K,Affluent,Fair,5-10 Years,30000,7.0,630
CUST003056,NY,65+,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003057,WA,35-44,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST003058,CA,45-54,Under 40K,Affluent,Good,0-1 Years,30000,0.5,700
CUST003059,MD,25-34,Under 40K,Mass Market,Fair,5-10 Years,30000,7.0,630
CUST003060,MN,35-44,75K-125K,Emerging Affluent,Good,3-5 Years,100000,4.0,700
CUST003061,MD,35-44,Under 40K,Mass Market,Excellent,1-3 Years,30000,2.0,810
CUST003062,CO,65+,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST003063,TN,65+,75K-125K,Small Business,Good,3-5 Years,100000,4.0,700
CUST003064,OR,35-44,40K-75K,Emerging Affluent,Fair,5-10 Years,57500,7.0,630
CUST003065,OH,55-64,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST003066,VA,35-44,Under 40K,Small Business,Very Good,5-10 Years,30000,7.0,760
CUST003067,MA,25-34,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST003068,CO,55-64,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST003069,TN,55-64,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST003070,NC,35-44,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST003071,IL,45-54,75K-125K,Affluent,Excellent,0-1 Years,100000,0.5,810
CUST003072,NY,35-44,40K-75K,Emerging Affluent,Poor,10+ Years,57500,12.0,560
CUST003073,OR,18-24,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST003074,CO,45-54,200K+,Mass Market,Very Good,10+ Years,240000,12.0,760
CUST003075,OH,18-24,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST003076,WA,25-34,40K-75K,Emerging Affluent,Good,5-10 Years,57500,7.0,700
CUST003077,AZ,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST003078,MD,25-34,200K+,Affluent,Very Good,10+ Years,240000,12.0,760
CUST003079,NC,55-64,125K-200K,Emerging Affluent,Very Good,1-3 Years,160000,2.0,760
CUST003080,NC,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003081,MD,45-54,40K-75K,Mass Market,Poor,10+ Years,57500,12.0,560
CUST003082,GA,25-34,75K-125K,Emerging Affluent,Fair,5-10 Years,100000,7.0,630
CUST003083,GA,25-34,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST003084,PA,18-24,75K-125K,Affluent,Very Good,1-3 Years,100000,2.0,760
CUST003085,IL,18-24,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
CUST003086,GA,65+,75K-125K,Mass Market,Very Good,3-5 Years,100000,4.0,760
CUST003087,CO,18-24,Under 40K,Small Business,Excellent,5-10 Years,30000,7.0,810
CUST003088,VA,25-34,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST003089,AZ,25-34,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST003090,PA,35-44,40K-75K,Emerging Affluent,Excellent,0-1 Years,57500,0.5,810
CUST003091,CA,18-24,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST003092,NJ,25-34,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST003093,OH,25-34,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST003094,MI,55-64,75K-125K,Emerging Affluent,Fair,3-5 Years,100000,4.0,630
CUST003095,MD,65+,75K-125K,Mass Market,Very Good,10+ Years,100000,12.0,760
CUST003096,VA,25-34,Under 40K,Emerging Affluent,Good,1-3 Years,30000,2.0,700
CUST003097,NY,35-44,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST003098,FL,55-64,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST003099,IL,18-24,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003100,MN,45-54,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST003101,MA,45-54,75K-125K,Emerging Affluent,Very Good,3-5 Years,100000,4.0,760
CUST003102,FL,18-24,125K-200K,Small Business,Very Good,5-10 Years,160000,7.0,760
CUST003103,CA,45-54,40K-75K,Emerging Affluent,Excellent,1-3 Years,57500,2.0,810
CUST003104,IL,45-54,200K+,Mass Market,Good,3-5 Years,240000,4.0,700
CUST003105,NJ,65+,40K-75K,Affluent,Poor,1-3 Years,57500,2.0,560
CUST003106,OH,65+,Under 40K,Affluent,Very Good,1-3 Years,30000,2.0,760
CUST003107,WA,35-44,40K-75K,Mass Market,Excellent,10+ Years,57500,12.0,810
CUST003108,FL,25-34,Under 40K,Small Business,Very Good,1-3 Years,30000,2.0,760
CUST003109,MA,18-24,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST003110,TX,25-34,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST003111,AZ,45-54,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST003112,NY,25-34,40K-75K,Emerging Affluent,Very Good,1-3 Years,57500,2.0,760
CUST003113,PA,25-34,75K-125K,Mass Market,Poor,10+ Years,100000,12.0,560
CUST003114,IL,45-54,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003115,CO,25-34,125K-200K,Emerging Affluent,Poor,3-5 Years,160000,4.0,560
CUST003116,MA,18-24,200K+,Emerging Affluent,Very Good,10+ Years,240000,12.0,760
CUST003117,NY,18-24,75K-125K,Small Business,Very Good,0-1 Years,100000,0.5,760
CUST003118,GA,55-64,Under 40K,Affluent,Very Good,10+ Years,30000,12.0,760
CUST003119,MI,45-54,75K-125K,Emerging Affluent,Excellent,5-10 Years,100000,7.0,810
CUST003120,MD,45-54,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST003121,PA,65+,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST003122,VA,35-44,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST003123,OR,35-44,125K-200K,Mass Market,Good,0-1 Years,160000,0.5,700
CUST003124,MN,55-64,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003125,OR,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST003126,NY,55-64,Under 40K,Mass Market,Fair,0-1 Years,30000,0.5,630
CUST003127,TN,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST003128,CA,35-44,125K-200K,Emerging Affluent,Very Good,10+ Years,160000,12.0,760
CUST003129,PA,35-44,Under 40K,Affluent,Good,0-1 Years,30000,0.5,700
CUST003130,NJ,45-54,40K-75K,Emerging Affluent,Very Good,1-3 Years,57500,2.0,760
CUST003131,WA,25-34,40K-75K,Affluent,Very Good,3-5 Years,57500,4.0,760
CUST003132,TN,25-34,125K-200K,Small Business,Very Good,1-3 Years,160000,2.0,760
CUST003133,OH,35-44,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST003134,OH,25-34,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST003135,IL,55-64,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST003136,NC,25-34,40K-75K,Mass Market,Excellent,5-10 Years,57500,7.0,810
CUST003137,GA,35-44,40K-75K,Mass Market,Good,1-3 Years,57500,2.0,700
CUST003138,MN,35-44,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST003139,CO,45-54,Under 40K,Emerging Affluent,Good,5-10 Years,30000,7.0,700
CUST003140,IL,35-44,75K-125K,Affluent,Good,5-10 Years,100000,7.0,700
CUST003141,CO,25-34,125K-200K,Emerging Affluent,Good,1-3 Years,160000,2.0,700
CUST003142,FL,65+,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST003143,MD,18-24,Under 40K,Mass Market,Good,1-3 Years,30000,2.0,700
CUST003144,NC,25-34,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST003145,NY,25-34,40K-75K,Affluent,Excellent,3-5 Years,57500,4.0,810
CUST003146,AZ,25-34,40K-75K,Emerging Affluent,Very Good,3-5 Years,57500,4.0,760
CUST003147,MD,25-34,75K-125K,Affluent,Very Good,1-3 Years,100000,2.0,760
CUST003148,VA,45-54,75K-125K,Small Business,Poor,1-3 Years,100000,2.0,560
CUST003149,IL,45-54,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST003150,GA,25-34,Under 40K,Emerging Affluent,Very Good,0-1 Years,30000,0.5,760
CUST003151,CA,45-54,125K-200K,Mass Market,Excellent,0-1 Years,160000,0.5,810
CUST003152,NC,25-34,Under 40K,Small Business,Fair,0-1 Years,30000,0.5,630
CUST003153,AZ,35-44,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST003154,OR,35-44,75K-125K,Small Business,Good,0-1 Years,100000,0.5,700
CUST003155,NC,25-34,40K-75K,Mass Market,Poor,1-3 Years,57500,2.0,560
CUST003156,OR,45-54,125K-200K,Emerging Affluent,Poor,1-3 Years,160000,2.0,560
CUST003157,VA,65+,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST003158,OH,35-44,75K-125K,Small Business,Very Good,1-3 Years,100000,2.0,760
CUST003159,NC,45-54,75K-125K,Mass Market,Good,0-1 Years,100000,0.5,700
CUST003160,WA,45-54,Under 40K,Mass Market,Excellent,5-10 Years,30000,7.0,810
CUST003161,MD,18-24,Under 40K,Mass Market,Poor,1-3 Years,30000,2.0,560
CUST003162,MN,25-34,40K-75K,Small Business,Good,3-5 Years,57500,4.0,700
CUST003163,MD,65+,75K-125K,Affluent,Excellent,0-1 Years,100000,0.5,810
CUST003164,GA,35-44,125K-200K,Mass Market,Very Good,10+ Years,160000,12.0,760
CUST003165,TN,45-54,75K-125K,Emerging Affluent,Good,1-3 Years,100000,2.0,700
CUST003166,WA,18-24,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003167,VA,45-54,Under 40K,Mass Market,Fair,1-3 Years,30000,2.0,630
CUST003168,VA,25-34,40K-75K,Affluent,Poor,5-10 Years,57500,7.0,560
CUST003169,MA,55-64,40K-75K,Affluent,Excellent,3-5 Years,57500,4.0,810
CUST003170,WA,65+,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003171,AZ,45-54,75K-125K,Emerging Affluent,Poor,3-5 Years,100000,4.0,560
CUST003172,TN,25-34,40K-75K,Mass Market,Fair,1-3 Years,57500,2.0,630
CUST003173,IL,65+,40K-75K,Affluent,Very Good,1-3 Years,57500,2.0,760
CUST003174,TX,25-34,40K-75K,Affluent,Fair,1-3 Years,57500,2.0,630
CUST003175,WA,55-64,200K+,Affluent,Very Good,5-10 Years,240000,7.0,760
CUST003176,MA,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST003177,PA,65+,Under 40K,Emerging Affluent,Very Good,1-3 Years,30000,2.0,760
CUST003178,PA,45-54,Under 40K,Emerging Affluent,Very Good,5-10 Years,30000,7.0,760
CUST003179,MI,35-44,Under 40K,Emerging Affluent,Very Good,0-1 Years,30000,0.5,760
CUST003180,MI,35-44,125K-200K,Emerging Affluent,Very Good,3-5 Years,160000,4.0,760
CUST003181,OR,35-44,Under 40K,Mass Market,Very Good,5-10 Years,30000,7.0,760
CUST003182,GA,25-34,75K-125K,Affluent,Good,10+ Years,100000,12.0,700
CUST003183,TX,25-34,Under 40K,Mass Market,Very Good,10+ Years,30000,12.0,760
CUST003184,TN,35-44,40K-75K,Mass Market,Excellent,3-5 Years,57500,4.0,810
CUST003185,MA,45-54,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST003186,OH,65+,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST003187,FL,35-44,75K-125K,Emerging Affluent,Good,5-10 Years,100000,7.0,700
CUST003188,WA,35-44,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST003189,CO,35-44,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003190,MI,45-54,125K-200K,Mass Market,Very Good,3-5 Years,160000,4.0,760
CUST003191,CO,25-34,75K-125K,Mass Market,Excellent,1-3 Years,100000,2.0,810
CUST003192,CO,45-54,40K-75K,Mass Market,Poor,5-10 Years,57500,7.0,560
CUST003193,OR,25-34,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003194,MN,25-34,40K-75K,Small Business,Fair,5-10 Years,57500,7.0,630
CUST003195,VA,55-64,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST003196,NC,25-34,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST003197,WA,55-64,75K-125K,Mass Market,Good,5-10 Years,100000,7.0,700
CUST003198,TX,45-54,40K-75K,Mass Market,Poor,10+ Years,57500,12.0,560
CUST003199,OH,55-64,200K+,Mass Market,Fair,3-5 Years,240000,4.0,630
CUST003200,GA,35-44,75K-125K,Affluent,Poor,3-5 Years,100000,4.0,560
CUST003201,TN,35-44,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST003202,TN,45-54,Under 40K,Emerging Affluent,Poor,3-5 Years,30000,4.0,560
CUST003203,TX,35-44,75K-125K,Emerging Affluent,Good,10+ Years,100000,12.0,700
CUST003204,CO,35-44,40K-75K,Affluent,Poor,10+ Years,57500,12.0,560
CUST003205,OH,55-64,125K-200K,Mass Market,Fair,5-10 Years,160000,7.0,630
CUST003206,IL,45-54,40K-75K,Emerging Affluent,Excellent,5-10 Years,57500,7.0,810
CUST003207,OR,18-24,200K+,Mass Market,Good,3-5 Years,240000,4.0,700
CUST003208,AZ,25-34,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST003209,TX,35-44,Under 40K,Emerging Affluent,Excellent,10+ Years,30000,12.0,810
CUST003210,IL,35-44,Under 40K,Affluent,Very Good,0-1 Years,30000,0.5,760
CUST003211,NC,35-44,125K-200K,Mass Market,Fair,10+ Years,160000,12.0,630
CUST003212,GA,65+,40K-75K,Emerging Affluent,Excellent,3-5 Years,57500,4.0,810
CUST003213,NJ,45-54,200K+,Mass Market,Excellent,5-10 Years,240000,7.0,810
CUST003214,VA,25-34,125K-200K,Mass Market,Very Good,0-1 Years,160000,0.5,760
CUST003215,AZ,65+,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003216,PA,55-64,Under 40K,Affluent,Fair,0-1 Years,30000,0.5,630
CUST003217,MI,25-34,75K-125K,Emerging Affluent,Good,0-1 Years,100000,0.5,700
CUST003218,NJ,25-34,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST003219,PA,45-54,75K-125K,Mass Market,Fair,5-10 Years,100000,7.0,630
CUST003220,VA,35-44,40K-75K,Mass Market,Fair,0-1 Years,57500,0.5,630
CUST003221,NY,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST003222,CA,18-24,40K-75K,Mass Market,Fair,0-1 Years,57500,0.5,630
CUST003223,CO,65+,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST003224,MD,35-44,40K-75K,Mass Market,Very Good,5-10 Years,57500,7.0,760
CUST003225,OR,35-44,40K-75K,Emerging Affluent,Good,1-3 Years,57500,2.0,700
CUST003226,TX,45-54,Under 40K,Affluent,Fair,10+ Years,30000,12.0,630
CUST003227,CA,35-44,200K+,Mass Market,Good,0-1 Years,240000,0.5,700
CUST003228,MD,18-24,125K-200K,Mass Market,Very Good,1-3 Years,160000,2.0,760
CUST003229,IL,18-24,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003230,NC,35-44,Under 40K,Mass Market,Good,5-10 Years,30000,7.0,700
CUST003231,OR,25-34,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003232,PA,35-44,40K-75K,Affluent,Very Good,0-1 Years,57500,0.5,760
CUST003233,CA,35-44,75K-125K,Mass Market,Fair,1-3 Years,100000,2.0,630
CUST003234,MD,55-64,Under 40K,Mass Market,Very Good,3-5 Years,30000,4.0,760
CUST003235,WA,65+,40K-75K,Mass Market,Good,3-5 Years,57500,4.0,700
CUST003236,IL,55-64,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003237,WA,18-24,125K-200K,Mass Market,Good,0-1 Years,160000,0.5,700
CUST003238,VA,25-34,75K-125K,Mass Market,Very Good,1-3 Years,100000,2.0,760
CUST003239,OR,45-54,40K-75K,Affluent,Good,0-1 Years,57500,0.5,700
CUST003240,OH,55-64,40K-75K,Emerging Affluent,Fair,1-3 Years,57500,2.0,630
CUST003241,OH,35-44,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003242,OR,45-54,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST003243,VA,45-54,40K-75K,Mass Market,Very Good,1-3 Years,57500,2.0,760
CUST003244,NY,18-24,75K-125K,Emerging Affluent,Poor,0-1 Years,100000,0.5,560
CUST003245,PA,35-44,75K-125K,Mass Market,Good,3-5 Years,100000,4.0,700
CUST003246,MD,55-64,75K-125K,Mass Market,Fair,0-1 Years,100000,0.5,630
CUST003247,GA,35-44,75K-125K,Affluent,Fair,1-3 Years,100000,2.0,630
CUST003248,MD,45-54,40K-75K,Mass Market,Very Good,10+ Years,57500,12.0,760
CUST003249,MI,45-54,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST003250,TX,35-44,75K-125K,Mass Market,Good,10+ Years,100000,12.0,700
CUST003251,TN,55-64,Under 40K,Mass Market,Good,3-5 Years,30000,4.0,700
CUST003252,NC,45-54,125K-200K,Affluent,Very Good,5-10 Years,160000,7.0,760
CUST003253,CO,35-44,Under 40K,Emerging Affluent,Excellent,10+ Years,30000,12.0,810
CUST003254,VA,18-24,40K-75K,Emerging Affluent,Good,10+ Years,57500,12.0,700
CUST003255,WA,55-64,75K-125K,Emerging Affluent,Fair,3-5 Years,100000,4.0,630
CUST003256,MA,35-44,40K-75K,Mass Market,Fair,5-10 Years,57500,7.0,630
CUST003257,CA,25-34,40K-75K,Emerging Affluent,Very Good,0-1 Years,57500,0.5,760
CUST003258,VA,45-54,75K-125K,Small Business,Very Good,0-1 Years,100000,0.5,760
CUST003259,OR,45-54,125K-200K,Mass Market,Very Good,5-10 Years,160000,7.0,760
CUST003260,VA,45-54,Under 40K,Mass Market,Good,0-1 Years,30000,0.5,700
CUST003261,NJ,25-34,125K-200K,Affluent,Good,1-3 Years,160000,2.0,700
CUST003262,CO,18-24,125K-200K,Mass Market,Good,5-10 Years,160000,7.0,700
CUST003263,OH,65+,Under 40K,Affluent,Good,0-1 Years,30000,0.5,700
CUST003264,MA,18-24,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003265,FL,25-34,125K-200K,Mass Market,Good,3-5 Years,160000,4.0,700
CUST003266,NY,45-54,40K-75K,Mass Market,Very Good,0-1 Years,57500,0.5,760
CUST003267,TX,45-54,40K-75K,Mass Market,Fair,3-5 Years,57500,4.0,630
CUST003268,IL,18-24,40K-75K,Affluent,Good,5-10 Years,57500,7.0,700
CUST003269,IL,35-44,125K-200K,Affluent,Very Good,3-5 Years,160000,4.0,760
CUST003270,MN,35-44,40K-75K,Affluent,Poor,5-10 Years,57500,7.0,560
CUST003271,NY,45-54,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003272,AZ,45-54,75K-125K,Mass Market,Excellent,10+ Years,100000,12.0,810
CUST003273,VA,18-24,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST003274,NJ,55-64,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST003275,MD,55-64,Under 40K,Mass Market,Fair,10+ Years,30000,12.0,630
CUST003276,CO,18-24,Under 40K,Mass Market,Fair,3-5 Years,30000,4.0,630
CUST003277,AZ,18-24,Under 40K,Emerging Affluent,Excellent,5-10 Years,30000,7.0,810
CUST003278,GA,18-24,125K-200K,Mass Market,Good,1-3 Years,160000,2.0,700
CUST003279,MD,25-34,125K-200K,Emerging Affluent,Poor,10+ Years,160000,12.0,560
CUST003280,TN,65+,40K-75K,Small Business,Very Good,1-3 Years,57500,2.0,760
CUST003281,NJ,55-64,75K-125K,Mass Market,Very Good,0-1 Years,100000,0.5,760
CUST003282,IL,65+,Under 40K,Emerging Affluent,Good,0-1 Years,30000,0.5,700
CUST003283,MN,18-24,Under 40K,Mass Market,Good,10+ Years,30000,12.0,700
CUST003284,OR,55-64,40K-75K,Mass Market,Good,0-1 Years,57500,0.5,700
CUST003285,NY,25-34,40K-75K,Mass Market,Poor,3-5 Years,57500,4.0,560
CUST003286,MD,35-44,40K-75K,Emerging Affluent,Excellent,5-10 Years,57500,7.0,810
CUST003287,GA,45-54,75K-125K,Mass Market,Fair,3-5 Years,100000,4.0,630
CUST003288,NJ,65+,40K-75K,Emerging Affluent,Excellent,5-10 Years,57500,7.0,810
CUST003289,CO,25-34,75K-125K,Affluent,Very Good,3-5 Years,100000,4.0,760
CUST003290,AZ,25-34,40K-75K,Mass Market,Excellent,0-1 Years,57500,0.5,810
CUST003291,GA,55-64,200K+,Small Business,Very Good,5-10 Years,240000,7.0,760
CUST003292,MN,55-64,75K-125K,Mass Market,Good,1-3 Years,100000,2.0,700
CUST003293,NJ,55-64,125K-200K,Mass Market,Fair,3-5 Years,160000,4.0,630
CUST003294,CO,65+,40K-75K,Mass Market,Good,5-10 Years,57500,7.0,700
CUST003295,TX,18-24,40K-75K,Mass Market,Poor,0-1 Years,57500,0.5,560
CUST003296,MA,65+,40K-75K,Mass Market,Very Good,3-5 Years,57500,4.0,760
